timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597309880308,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880307,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880311,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880313,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880313,12,HTTP Request,200,OK,users 1-9,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880320,13,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880320,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880308,25,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,25,0,12
1597309880320,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880324,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880325,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880333,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880333,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880333,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880333,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880333,13,HTTP Request,200,OK,users 1-9,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880337,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880336,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880345,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880346,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880346,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880346,12,HTTP Request,200,OK,users 1-9,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880346,12,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880349,11,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,11,0,0
1597309880349,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880357,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880358,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880358,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880359,12,HTTP Request,200,OK,users 1-10,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880361,11,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,11,0,0
1597309880361,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880369,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880370,13,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880371,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880371,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880372,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880374,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880381,13,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880383,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880384,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880384,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880384,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880387,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880394,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880395,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880396,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880396,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880397,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880399,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880406,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880408,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880407,13,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880409,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880410,12,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880412,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880418,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880420,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880420,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880421,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880424,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880422,16,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,16,0,0
1597309880430,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880432,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880432,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880434,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880423,24,HTTP Request,200,OK,users 1-16,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,24,0,12
1597309880437,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880438,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880442,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880444,11,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,11,0,0
1597309880444,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880446,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880447,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880450,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880451,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880454,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880455,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880456,13,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880459,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880459,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880462,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880464,13,HTTP Request,200,OK,users 1-10,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880467,13,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880467,13,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880469,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880472,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880471,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880475,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880480,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880480,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880481,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880484,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880484,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880487,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880492,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880492,13,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880493,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880496,13,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880496,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880499,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880505,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880505,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880505,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880509,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880509,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880512,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880517,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880517,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880517,12,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880521,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880521,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880524,13,HTTP Request,200,OK,users 1-12,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880529,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880529,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880529,13,HTTP Request,200,OK,users 1-11,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880533,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880534,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880523,24,HTTP Request,200,OK,users 1-17,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,24,0,11
1597309880537,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880541,13,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880541,13,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880546,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880547,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880547,12,HTTP Request,200,OK,users 1-17,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880549,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880554,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880554,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880558,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880559,12,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880559,13,HTTP Request,200,OK,users 1-17,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880562,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880566,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880566,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880570,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880571,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597309880572,12,HTTP Request,200,OK,users 1-17,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880574,12,HTTP Request,200,OK,users 1-12,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880578,12,HTTP Request,200,OK,users 1-15,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880578,12,HTTP Request,200,OK,users 1-14,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880582,12,HTTP Request,200,OK,users 1-16,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880584,12,HTTP Request,200,OK,users 1-17,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597309880584,13,HTTP Request,200,OK,users 1-13,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
